em_id,mean_score,max_score,n_chance,n_rank1,n_top5,group
895091952,0.30817282,0.643137,789,0,0,unseen
895441451,0.098027654,0.30340165,341,0,0,unseen
908353540,0.4312704,0.89713675,1127,0,0,unseen
908699052,0.31838816,0.7714318,1139,0,0,unseen
908728886,0.32599387,0.9269765,568,1,10,unseen
909026992,0.49102864,0.9047066,1159,0,6,unseen
909372602,0.43753317,0.8923582,1133,0,0,unseen
909414983,0.4603666,0.92812365,795,8,43,unseen
909704857,0.3785292,0.8793,1134,1,1,unseen
909717461,0.29108563,0.81281006,854,0,1,unseen
909730907,0.4039576,0.86563087,1137,0,0,unseen
909730911,0.4152355,0.87613803,1139,0,0,unseen
909756199,0.176008,0.52140033,314,0,0,unseen
909756319,0.41941246,0.90606207,780,0,3,unseen
909760587,0.29299617,0.7529487,487,0,0,unseen
909877092,0.18888777,0.60097414,751,0,0,unseen
910063154,0.5808784,0.89458597,883,0,0,unseen
910063307,0.5249386,0.95199245,1120,12,61,unseen
910093235,0.3596921,0.8844612,852,0,1,unseen
910105915,0.30369782,0.73023164,725,0,0,unseen
910105985,0.3340795,0.77083224,614,0,0,unseen
910213890,0.30767992,0.7094514,940,0,0,unseen
910386568,0.47657868,0.909286,1142,0,2,unseen
910404284,0.37585577,0.8722758,1131,0,0,unseen
910447075,0.36400723,0.69356203,646,0,0,unseen
910447181,0.30167657,0.87109107,1068,0,0,unseen
910451489,0.09356282,0.45532405,863,0,0,unseen
910473088,0.36603767,0.73546714,239,0,0,unseen
910878587,0.44215205,0.7572854,220,0,1,unseen
911094343,0.43916696,0.8608045,1088,0,0,unseen
911134017,0.2875897,0.86528677,1133,0,0,unseen
911220021,0.306212,0.68499595,334,0,0,unseen
911220286,0.3200136,0.76770276,332,0,0,unseen
911220331,0.4891314,0.77668244,198,0,0,unseen
911232821,0.18513218,0.55258983,330,0,0,unseen
911332304,0.36677876,0.70824844,55,0,0,unseen
911400981,0.54229325,0.9311429,1159,2,68,unseen
911496103,0.29558134,0.6866192,970,0,12,unseen
911504689,0.37185645,0.77743435,189,0,0,unseen
911560974,0.43462348,0.724647,288,0,0,unseen
911565319,0.29808658,0.70733625,312,0,0,unseen
911569552,0.29004204,0.8491469,799,0,1,unseen
911574041,0.35942775,0.638976,198,0,0,pos_only
911578041,0.43524358,0.80250263,409,0,2,unseen
911755444,0.2989546,0.84781975,879,0,0,unseen
911823931,0.51080316,0.8861064,291,0,1,unseen
911897818,0.37985232,0.69392174,324,0,0,unseen
912044495,0.4679962,0.82593334,184,0,0,unseen
912045124,0.55051583,0.81316906,240,0,0,unseen
912045178,0.33584845,0.6971417,492,0,0,unseen
912049625,0.41216156,0.7438788,82,0,0,unseen
912147871,0.40848523,0.89108545,923,0,0,unseen
912186689,0.2789922,0.6726381,315,0,1,unseen
912186993,0.27574486,0.68737555,292,0,1,unseen
912191317,0.23807728,0.7315972,1090,1,11,unseen
912238927,0.47840118,0.8005777,194,0,0,unseen
912390737,0.22696587,0.71643305,849,0,0,unseen
912488890,0.4354412,0.9147409,528,0,2,unseen
912545106,0.12345568,0.5401068,333,0,0,unseen
912583959,0.12517221,0.6372516,826,0,0,unseen
912596952,0.07424048,0.7543437,288,0,0,unseen
912663435,0.21308203,0.50880945,19,0,0,unseen
912667199,0.15500061,0.40397504,70,0,0,unseen
912732057,0.3323048,0.7156485,418,0,0,unseen
912898873,0.30819714,0.7219604,171,0,0,unseen
912925080,0.16334555,0.7509801,324,0,0,unseen
913235746,0.4452198,0.81060344,160,0,1,unseen
913341138,0.33434406,0.6843012,157,0,0,unseen
913341672,0.16968444,0.6206179,183,0,0,unseen
913345831,0.11834039,0.5281623,372,0,0,unseen
913468894,0.31308344,0.6862244,510,0,0,unseen
913754682,0.14885493,0.6784865,143,0,0,unseen
913810960,0.20953983,0.7891741,614,0,0,unseen
913823058,0.15069652,0.5397069,642,0,0,unseen
913835893,0.030029785,0.21877839,244,0,0,unseen
914100101,0.2400297,0.7302199,133,0,0,unseen
914130079,0.04045845,0.35212675,332,0,0,unseen
914298735,0.13974315,0.53113794,1187,0,0,unseen
914364284,0.18036945,0.60514796,375,0,0,unseen
914492772,0.1940696,0.56350255,333,0,0,unseen
914492942,0.26183218,0.6354832,1032,0,0,unseen
914497437,0.120480284,0.43735388,1137,0,0,unseen
914778159,0.2623973,0.76871383,516,0,2,pos_only
914829796,0.06509064,0.684297,144,0,0,unseen
914834542,0.23807928,0.63888407,1048,0,0,unseen
914846465,0.17553,0.5818176,1171,0,0,unseen
915105102,0.14093943,0.7388338,571,0,0,unseen
915148745,0.4629065,0.8983625,137,0,0,unseen
915152645,0.2595188,0.7318181,706,0,0,unseen
915157442,0.43947792,0.899297,135,0,0,unseen
915169946,0.04611712,0.6318697,187,0,0,unseen
915179102,0.13258277,0.50313985,1095,0,0,unseen
915273354,0.30591828,0.6772777,1184,0,0,unseen
915273413,0.07133445,0.66716313,410,0,0,unseen
915273417,0.26227435,0.75010896,799,0,0,unseen
915277883,0.28587034,0.64408517,338,0,0,unseen
915451074,0.17862579,0.79083997,320,0,0,unseen
915481348,0.115906924,0.56005734,246,0,0,neg_only
915511932,0.117981106,0.32447857,713,0,0,unseen
915519608,0.1612161,0.56259626,617,0,0,unseen
915528488,0.20222999,0.4492324,1225,0,0,unseen
915605802,0.092569776,0.6205379,838,0,0,unseen
915606051,0.2550256,0.66502225,307,0,0,unseen
915610256,0.24203365,0.51170856,301,0,0,unseen
915610388,0.43238506,0.81744754,599,0,1,unseen
915610423,0.33598274,0.61092365,446,0,0,unseen
915610561,0.14679629,0.7856125,413,0,0,pos_only
915610725,0.11503815,0.58237016,427,0,0,unseen
915610732,0.20398808,0.75850093,711,0,0,unseen
915614729,0.10332354,0.69063133,418,0,0,unseen
915623433,0.24318726,0.6581494,1209,0,0,unseen
915724147,0.18281874,0.5822598,74,0,0,unseen
915843377,0.044743087,0.80162215,180,0,0,unseen
915852626,0.30924395,0.630687,1079,0,0,unseen
915852772,0.3226621,0.722032,1121,0,0,unseen
915866098,0.120975554,0.42653328,330,0,0,unseen
915943091,0.20371556,0.5085637,313,0,0,unseen
915946994,0.19463053,0.668134,972,0,0,unseen
915951662,0.31706682,0.74163294,395,0,0,unseen
915960391,0.3557006,0.7496593,301,0,0,pos_only
915964748,0.19333458,0.7701226,717,0,0,unseen
916296860,0.19770801,0.69643724,894,0,1,unseen
916301251,0.3167817,0.71581036,729,0,0,unseen
916305683,0.102295086,0.5402773,412,0,0,unseen
916305728,0.0738024,0.5010537,414,0,0,unseen
916309801,0.31880105,0.72102267,296,0,1,unseen
916310074,0.16011092,0.5582117,358,0,0,unseen
916456567,0.15204343,0.52277714,1255,0,0,unseen
916628962,0.45972493,0.7508695,1084,0,8,unseen
916629242,0.37660167,0.7013676,780,0,0,unseen
916646157,0.3612071,0.9376615,742,1,14,unseen
916646694,0.38114402,0.88381964,791,0,6,unseen
916646779,0.24166584,0.7811923,656,0,0,unseen
916651038,0.20824227,0.6218086,320,0,0,unseen
916651101,0.3901398,0.8279522,548,0,1,unseen
916655865,0.13054778,0.5094838,831,0,0,unseen
916862506,0.08778845,0.5268997,228,0,0,unseen
916970574,0.2080393,0.5651676,305,0,0,unseen
916970680,0.20551735,0.78633046,396,0,0,unseen
916992347,0.31089106,0.7207883,820,0,1,unseen
917086906,0.119990595,0.23867375,14,0,0,unseen
917298286,0.22304289,0.77245003,989,0,0,unseen
917311482,0.46522826,0.76531404,685,0,1,unseen
917311549,0.382596,0.7446656,883,0,0,unseen
917311596,0.33995926,0.7767732,939,0,0,unseen
917315269,0.26207435,0.76573086,661,0,0,unseen
917324165,0.31540415,0.6997907,678,0,0,unseen
917328229,0.32023135,0.7942732,601,0,0,unseen
917328669,0.31789887,0.6582513,525,0,0,unseen
917493211,0.22081572,0.7983252,232,0,0,unseen
917497441,0.29961616,0.8452694,579,0,0,unseen
917527702,0.23321342,0.67254424,1326,0,0,unseen
917553030,0.2010408,0.6176906,1237,0,0,unseen
917643796,0.0880075,0.28208086,343,0,0,unseen
917656984,0.10825277,0.6509467,345,0,0,unseen
917669507,0.2884729,0.7101586,688,0,0,unseen
917669951,0.30591488,0.7443279,1027,0,8,unseen
917674256,0.14507791,0.6957981,396,0,0,unseen
917727045,0.080129474,0.39761728,248,0,0,unseen
917919724,0.3636169,0.68133867,344,0,0,unseen
918123297,0.16741425,0.3354766,25,0,0,unseen
918468865,0.2911269,0.5985776,62,0,0,unseen
918529614,0.32213107,0.8001234,185,0,0,unseen
918549930,0.36820337,0.8055709,749,0,0,unseen
919168397,0.14350453,0.4849859,304,0,0,unseen
919177076,0.124914356,0.5731137,335,0,0,unseen
919185724,0.18325534,0.44194865,336,0,0,unseen
919202307,0.14357132,0.5621806,606,0,0,unseen
919513165,0.1277063,0.56304526,964,0,0,unseen
919526332,0.16880931,0.6024936,88,0,0,unseen
919624822,0.3220752,0.6800953,323,0,0,unseen
919763043,0.011297077,0.17661726,847,0,0,neg_only
919845196,0.20341913,0.52118474,131,0,0,unseen
919850789,0.1018285,0.5171276,333,0,0,unseen
920086841,0.49333626,0.9048004,692,1,45,unseen
920087157,0.20655751,0.50783694,59,0,0,unseen
920091866,0.40849593,0.6744443,297,0,0,unseen
920441518,0.2719599,0.5936155,301,0,0,unseen
920536487,0.13763851,0.46571517,339,0,0,unseen
920869856,0.086356275,0.48323545,1297,0,0,unseen
920994194,0.41842502,0.7531228,318,0,0,unseen
921015773,0.42637488,0.75987166,316,0,0,unseen
921071226,0.17100415,0.82286924,866,0,1,unseen
921084944,0.18939449,0.6072164,439,2,9,unseen
921232037,0.448533,0.6227662,117,0,0,unseen
921235264,0.14413573,0.44484785,1231,0,0,unseen
921589471,0.22086108,0.4617255,142,0,0,unseen
921590115,0.1643997,0.5776617,1282,0,0,unseen
921935093,0.081929855,0.3410083,997,0,0,unseen
921935459,0.35518366,0.9013061,551,0,1,unseen
921969630,0.36569947,0.8819139,1007,0,7,unseen
921969761,0.3517439,0.83489376,643,0,2,unseen
922069357,0.12972601,0.48071855,1025,0,0,both
922354084,0.45644343,0.78692424,313,0,0,pos_only
922595498,0.35817832,0.7670071,349,0,0,unseen
922608418,0.18784977,0.6254202,816,0,0,unseen
922643119,0.37168607,0.8907572,1181,0,0,unseen
922659797,0.14936128,0.5850746,351,1,1,unseen
922677121,0.4392721,0.8981332,1137,0,0,unseen
922810839,0.15487856,0.6018393,1076,0,0,neg_only
922966733,0.5455717,0.79491276,345,0,0,unseen
922988906,0.15061934,0.626817,334,0,0,unseen
923018290,0.3826447,0.8389963,1130,0,0,unseen
923027316,0.2686667,0.78011394,425,0,0,unseen
923636089,0.65228367,0.91673565,99,0,4,unseen
923644961,0.64396805,0.97172135,140,0,2,unseen
923648748,0.74266666,0.9669942,111,0,0,unseen
923726321,0.40490094,0.90589035,522,0,0,unseen
923761285,0.20017025,0.77049875,1126,0,0,unseen
923787513,0.16526549,0.51798314,706,0,0,unseen
923809011,0.14472964,0.39432633,453,0,0,unseen
923977051,0.5372926,0.9175866,157,0,0,unseen
923989857,0.18052842,0.64393187,362,0,0,unseen
923994365,0.65244275,0.95094985,127,0,0,unseen
923994401,0.5555576,0.8764597,92,0,0,unseen
924335413,0.6698654,0.92351234,128,0,0,unseen
924344089,0.5320234,0.8467424,81,0,0,unseen
924344128,0.57961327,0.87589765,112,0,0,unseen
924348411,0.5173633,0.9039148,131,1,2,unseen
924429714,0.30849367,0.8535913,674,0,0,unseen
924681085,0.6037497,0.89313835,99,0,0,unseen
924689450,0.45779222,0.8512137,116,0,0,unseen
924737391,0.404713,0.69405955,361,0,0,unseen
924788221,0.12793985,0.44271004,1273,0,0,unseen
925003837,0.66524345,0.94870234,112,0,0,unseen
925008566,0.5833777,0.9746484,173,0,2,unseen
925008763,0.2872337,0.47744247,311,0,0,pos_only
925017453,0.6180833,0.9805447,161,0,4,unseen
925017553,0.5740419,0.9385002,138,0,0,unseen
925021558,0.5395269,0.92074424,123,0,0,unseen
925241334,0.11158002,0.2450725,223,0,0,unseen
925465972,0.20159428,0.6979515,724,0,0,unseen
925799233,0.31624568,0.6491554,334,0,0,unseen
926454306,0.08999948,0.41798085,299,0,0,unseen
926813501,0.20305473,0.6021181,333,0,0,unseen
939729237,0.3908134,0.8478578,1128,0,0,unseen
939729706,0.56398666,0.8628821,894,0,0,unseen
939733918,0.4537861,0.9046375,1153,0,0,unseen
939734122,0.42562616,0.87878543,1135,0,0,unseen
939734266,0.3962094,0.8875427,1126,0,0,unseen
939738376,0.42839423,0.8891672,1090,0,0,unseen
939738399,0.4211481,0.8697461,1111,0,3,unseen
939738424,0.4069773,0.8167078,1138,0,0,unseen
939738473,0.4148292,0.8662192,1144,0,0,unseen
939738477,0.37853765,0.7942694,1096,0,0,unseen
939742609,0.44477874,0.8686058,1140,0,0,unseen
940075056,0.41403726,0.81648266,1024,0,0,unseen
940075464,0.50812197,0.92537576,1150,0,13,unseen
940079253,0.46458295,0.85758597,1106,0,0,unseen
940079513,0.4462418,0.90255684,1135,0,4,unseen
940079657,0.4693588,0.9213332,1137,8,32,unseen
940079771,0.39318648,0.82435656,1099,0,0,unseen
940083749,0.38011718,0.82260513,1118,0,0,unseen
940084095,0.45846003,0.8671893,1139,0,0,unseen
940084152,0.37722614,0.81748545,1139,0,0,unseen
940087822,0.46444538,0.87508434,1102,0,0,unseen
940420292,0.5196707,0.83024734,883,0,0,unseen
940425232,0.4060639,0.8712314,1079,0,0,unseen
940748411,0.37507293,0.8272655,1137,0,0,unseen
940752707,0.45480406,0.90478146,1085,0,1,unseen
940761352,0.5167663,0.85936755,847,0,0,unseen
940787029,0.21710187,0.6886237,978,0,0,unseen
940791032,0.30706432,0.8749289,612,0,0,unseen
940791048,0.1481875,0.29656005,46,0,0,unseen
940791115,0.3041263,0.75924295,591,0,0,unseen
940791123,0.39913172,0.76016295,575,0,0,unseen
940791248,0.29672337,0.9023008,537,0,2,unseen
940804380,0.28852233,0.68668365,331,0,0,unseen
940808800,0.41816634,0.77051085,613,0,0,unseen
941102504,0.41718942,0.8624134,1144,0,0,unseen
941123755,0.2541813,0.7441018,894,0,0,unseen
941123943,0.38482,0.9193099,1085,2,12,unseen
941132270,0.26854655,0.7557973,592,0,0,unseen
941132430,0.17773587,0.6294656,1121,0,0,unseen
941132434,0.40093252,0.9072985,1025,0,0,unseen
941141029,0.31699812,0.6858174,341,0,0,unseen
941244280,0.30330586,0.61799103,489,0,0,unseen
941831818,0.27981088,0.6786597,302,0,0,unseen
941840616,0.31244254,0.78508997,353,0,0,unseen
942172835,0.23313911,0.68897355,518,0,0,unseen
942173776,0.24989319,0.7350152,553,0,0,unseen
942254554,0.30237955,0.56885546,232,0,0,unseen
942491983,0.42177635,0.9007217,1059,0,4,unseen
942587380,0.2857094,0.7129061,334,0,0,unseen
942677658,0.15290509,0.44414306,98,0,0,unseen
942725696,0.44646826,0.7073233,224,0,0,unseen
942730172,0.16675133,0.54702014,289,0,0,unseen
942837451,0.4379544,0.8793715,1054,0,1,unseen
943066738,0.46573022,0.9114753,344,0,0,unseen
943226223,0.48498967,0.8582637,185,0,0,unseen
943269573,0.21820346,0.47595868,200,0,0,unseen
943412282,0.30983442,0.8218498,805,0,0,unseen
943416162,0.09289151,0.46972656,259,0,0,unseen
943425979,0.22572713,0.81550723,709,0,1,unseen
943809606,0.41555953,0.6392378,106,0,0,unseen
943890871,0.1652257,0.46994817,23,0,0,unseen
943921248,0.29556757,0.6727171,231,0,0,unseen
943955813,0.20450273,0.70387244,208,0,0,unseen
944047683,0.18471548,0.49088845,213,0,0,unseen
944055652,0.10801223,0.10801223,1,0,0,unseen
944132752,0.30341223,0.65464854,67,0,0,unseen
944146138,0.2671779,0.66830033,1178,0,0,unseen
944224077,0.20546655,0.7650989,1218,0,0,unseen
944249308,0.06749076,0.100154854,8,0,0,pos_only
944262351,0.17639446,0.6284634,336,0,0,unseen
944371051,0.17189875,0.47828445,26,0,0,unseen
944720631,0.19835944,0.62480915,313,0,0,neg_only
944724233,0.17756906,0.48240355,168,0,0,unseen
944729222,0.26266974,0.6843031,532,0,0,unseen
944807006,0.20583737,0.5713235,99,0,0,unseen
944807084,0.545898,0.9298887,108,0,0,unseen
944832523,0.22529079,0.5934823,425,0,0,unseen
944836835,0.21313106,0.5821027,154,0,0,unseen
944849628,0.2800663,0.7090843,322,0,0,unseen
945058110,0.24676782,0.6505615,355,0,1,neg_only
945161760,0.28093627,0.6443629,351,0,0,unseen
945237807,0.15860379,0.5347943,111,0,0,unseen
945238486,0.2034694,0.49357003,253,0,0,unseen
945354221,0.42193678,0.7209088,244,1,1,unseen
945527053,0.052239392,0.5477711,245,0,0,unseen
945527072,0.37336996,0.778927,904,0,0,unseen
945531980,0.16748415,0.39480358,329,0,0,unseen
945532137,0.0961642,0.4115469,325,0,0,unseen
945532473,0.14727898,0.4780739,336,0,0,unseen
945820710,0.12682539,0.56305283,381,0,0,unseen
945868190,0.28399205,0.790463,1073,0,0,unseen
945868812,0.08724032,0.5817072,301,0,0,unseen
945869060,0.2640455,0.72986573,322,0,0,unseen
945894581,0.17799377,0.5424052,310,0,0,unseen
946081491,0.14673129,0.7033269,184,0,0,unseen
946123380,0.105451025,0.12432028,4,0,0,unseen
946153322,0.21783845,0.59166986,606,0,0,unseen
946209279,0.41444314,0.7929966,519,0,0,unseen
946209663,0.017952388,0.37667918,332,0,0,unseen
946214177,0.17978904,0.6050266,1102,0,0,unseen
946214186,0.10154715,0.4427997,336,0,0,unseen
946300031,0.40311152,0.6743765,298,0,0,unseen
946308203,0.1998368,0.7559465,447,0,0,pos_only
946308462,0.23208845,0.7449874,780,0,0,unseen
946495259,0.010477002,0.18466245,335,0,0,unseen
946533908,0.025601132,0.6029632,315,0,0,unseen
946546270,0.21704888,0.65695304,1082,0,0,unseen
946641153,0.35899404,0.66890925,299,0,0,neg_only
946641212,0.15495406,0.6209456,450,0,0,pos_only
946641278,0.32749665,0.60874605,308,0,0,unseen
946645313,0.25001723,0.7476672,413,0,0,neg_only
946649598,0.11295618,0.6796952,422,0,0,unseen
946658448,0.1444616,0.52328676,364,0,0,pos_only
946684931,0.21587917,0.48391432,334,0,0,unseen
946814479,0.1515818,0.49206895,154,0,0,unseen
946853206,0.1789897,0.74554604,387,0,1,unseen
946990515,0.2150839,0.5298973,309,0,0,neg_only
947003825,0.116554864,0.80545557,418,0,0,unseen
947168406,0.2595379,0.6180678,286,0,0,unseen
947212143,0.25086704,0.72963905,336,0,0,unseen
947233211,0.1876501,0.69503707,710,0,0,unseen
947233693,0.29188132,0.6498766,323,0,0,unseen
947340226,0.22860736,0.57406366,466,0,0,unseen
947349354,0.3316913,0.8342252,515,0,0,unseen
947453617,0.18449618,0.4532105,84,0,0,unseen
947530600,0.5071716,0.8544487,343,0,0,unseen
947564983,0.07489818,0.4321034,336,0,0,unseen
947573616,0.0065533468,0.1726372,1353,0,0,both
947574106,0.18924364,0.7799805,575,0,0,unseen
947582284,0.07916526,0.39820352,1269,0,0,unseen
947590512,0.089718305,0.36116806,347,0,0,unseen
947608249,0.13137947,0.4680424,335,0,0,unseen
947681560,0.3146584,0.89006203,776,0,6,unseen
947685488,0.1732701,0.39019763,361,0,0,pos_only
947685653,0.09073628,0.3608104,300,0,0,unseen
947795335,0.20922077,0.70787656,185,0,0,unseen
947858407,0.33755976,0.8659423,160,0,3,unseen
947859021,0.19796391,0.64770937,398,0,0,unseen
947862945,0.20276737,0.63141394,434,0,0,unseen
947898091,0.3288268,0.83106196,298,0,1,unseen
947923543,0.049548324,0.23670027,70,0,0,unseen
947988379,0.1853259,0.67373496,376,0,0,unseen
948017897,0.33738956,0.73456955,1089,0,10,unseen
948026741,0.3179561,0.83916,491,0,2,unseen
948035783,0.10249607,0.56305027,355,0,0,neg_only
948135822,0.32515723,0.8226127,107,0,0,unseen
948333783,0.36729023,0.8148833,974,0,0,unseen
948363764,0.561526,0.87545115,829,0,0,unseen
948372363,0.18981291,0.6258118,410,0,0,unseen
948376677,0.1722306,0.65158224,348,0,0,unseen
948704521,0.28694874,0.60931194,334,0,2,unseen
948704585,0.37485188,0.9277807,660,25,52,unseen
948704770,0.16642879,0.6126885,382,0,0,unseen
948708664,0.30429614,0.793522,1079,1,10,unseen
948709216,0.07935591,0.22370146,319,0,0,unseen
948851462,0.2310272,0.6240538,1322,0,0,unseen
948933005,0.37720534,0.6326243,347,0,0,unseen
949015717,0.36587903,0.83583426,360,0,0,unseen
949045596,0.21860823,0.5890296,493,0,0,unseen
949054716,0.2767366,0.76664585,711,0,2,unseen
949537961,0.27634895,0.6681903,1304,0,0,unseen
949710555,0.056902263,0.224125,318,0,0,unseen
949870573,0.3263868,0.8380224,569,0,0,unseen
949904356,0.6356077,0.922994,337,0,2,unseen
949931381,0.19130205,0.65693045,1101,0,0,unseen
949986251,0.23812668,0.7565602,545,0,0,pos_only
950229431,0.14751007,0.6542883,683,0,0,pos_only
950544340,0.12101392,0.43405762,90,0,0,unseen
950561202,0.17692974,0.80184203,214,0,1,unseen
950591319,0.30214116,0.84000874,302,1,1,unseen
950880008,0.009707185,0.042535495,193,0,0,both
950881138,0.14961644,0.34808224,13,0,0,unseen
950888882,0.14890894,0.45114923,392,0,0,unseen
950928506,0.1875594,0.67159015,679,0,0,unseen
951018323,0.16762425,0.7440361,351,0,0,unseen
951234119,0.02805131,0.8365544,341,0,0,unseen
951234513,0.1060875,0.4506794,338,0,0,neg_only
951567246,0.1832897,0.6011446,854,0,0,unseen
951592811,0.2661435,0.66086674,1184,0,0,unseen
951640635,0.33479193,0.61977303,332,0,0,unseen
951645198,0.117169656,0.6333493,342,0,0,unseen
951738965,0.30872548,0.7889682,814,0,0,unseen
951808062,0.25238654,0.84266156,723,0,1,unseen
951916894,0.09838569,0.565026,280,0,0,pos_only
951934183,0.05248432,0.37948525,324,0,0,unseen
951934694,0.22535038,0.4674739,304,0,0,unseen
951959415,0.038044997,0.46258423,326,0,0,unseen
951986127,0.13349046,0.6086884,330,0,0,unseen
952249657,0.15346184,0.6043048,1284,0,0,unseen
952266169,0.33353174,0.6555374,64,0,0,unseen
952374245,0.18150616,0.5390319,1261,0,0,unseen
952525648,0.10793969,0.7235569,327,0,0,unseen
952624405,0.18662678,0.5406733,1267,0,0,unseen
952642507,0.13038489,0.72276807,1076,1,1,unseen
952723817,0.40780577,0.7000187,322,0,0,unseen
952724101,0.35627356,0.67572194,315,0,0,unseen
952727922,0.22224016,0.76280516,527,0,0,unseen
952978874,0.11461132,0.65885025,1080,0,0,unseen
953004445,0.18219388,0.7293683,244,0,0,unseen
953004705,0.21576251,0.7014123,641,0,0,unseen
953285091,0.109606944,0.37365597,338,0,0,unseen
953306312,0.3408425,0.77776694,1151,0,0,unseen
