fc_id,em_id,score,shift,score_x,score_y,score_z
VGlut-F-500764,Gad1-F-900200,0.32461873638344224,"(0, 0, 20)",43.0,54.0,52.0
VGlut-F-500764,Gad1-F-300048,0.3202247191011236,"(1, 0, 22)",42.0,36.0,36.0
VGlut-F-500764,Gad1-F-700252,0.3254156769596199,"(0, 0, 17)",39.0,46.0,52.0
VGlut-F-500764,VGlut-F-500780,0.6382978723404256,"(13, 13, 12)",57.0,80.0,73.0
VGlut-F-500764,VGlut-F-500677,0.644808743169399,"(16, 15, 15)",65.0,91.0,80.0
VGlut-F-500764,VGlut-F-500114,0.2323943661971831,"(0, 0, 14)",20.0,27.0,19.0
VGlut-F-500764,fru-F-400442,0.24242424242424243,"(0, 2, 14)",19.0,24.0,21.0
VGlut-F-500764,Gad1-F-500382,0.310838445807771,"(0, 0, 19)",47.0,60.0,45.0
VGlut-F-500764,VGlut-F-700579,0.3115942028985507,"(18, 10, 20)",35.0,24.0,27.0
VGlut-F-500764,VGlut-F-300236,0.20463320463320464,"(16, 0, 10)",17.0,23.0,13.0
VGlut-F-500764,Gad1-F-600078,0.2057142857142857,"(14, 0, 7)",14.0,14.0,8.0
VGlut-F-500764,G0239-F-000013,0.15168539325842698,"(9, 5, 18)",5.0,8.0,41.0
VGlut-F-500764,VGlut-F-600255,0.25339366515837103,"(18, 0, 12)",19.0,20.0,17.0
VGlut-F-500764,VGlut-F-500465,0.31871345029239767,"(24, 10, 19)",36.0,36.0,37.0
VGlut-F-500764,VGlut-F-800063,0.4810924369747899,"(16, 16, 15)",65.0,90.0,74.0
VGlut-F-500764,Gad1-F-500051,0.1813186813186813,"(14, 0, 10)",14.0,11.0,8.0
VGlut-F-500764,VGlut-F-500841,0.37407407407407406,"(19, 8, 18)",35.0,37.0,29.0
VGlut-F-500764,VGlut-F-600366,0.2245430809399478,"(0, 1, 15)",26.0,31.0,29.0
VGlut-F-500764,VGlut-F-800134,0.4580896686159844,"(18, 16, 12)",61.0,89.0,85.0
VGlut-F-500764,VGlut-F-700584,0.5359342915811088,"(19, 21, 17)",80.0,84.0,97.0
VGlut-F-500764,VGlut-F-600388,0.3158783783783784,"(21, 15, 13)",65.0,51.0,71.0
VGlut-F-500764,Gad1-F-500088,0.21505376344086022,"(0, 0, 12)",18.0,22.0,20.0
VGlut-F-500764,VGlut-F-700389,0.5316455696202531,"(16, 16, 15)",56.0,66.0,88.0
VGlut-F-500764,Trh-F-500049,0.23616236162361623,"(0, 1, 14)",19.0,22.0,23.0
VGlut-F-500764,VGlut-F-500748,0.6511111111111111,"(19, 20, 21)",87.0,112.0,94.0
VGlut-F-500764,VGlut-F-500310,0.20465116279069767,"(16, 1, 12)",19.0,14.0,11.0
VGlut-F-500764,G0239-F-000007,0.1497326203208556,"(11, 4, 3)",11.0,9.0,36.0
VGlut-F-500764,VGlut-F-700603,0.3081510934393638,"(16, 15, 14)",51.0,49.0,55.0
VGlut-F-500764,Cha-F-300205,0.3081232492997199,"(0, 0, 20)",35.0,40.0,35.0
VGlut-F-500764,VGlut-F-600683,0.3946360153256705,"(19, 10, 18)",40.0,33.0,30.0
VGlut-F-500764,Gad1-F-500045,0.21717171717171718,"(13, 0, 9)",19.0,14.0,10.0
VGlut-F-500764,Gad1-F-200614,0.2984409799554566,"(0, 0, 19)",42.0,52.0,40.0
VGlut-F-500764,fru-F-500439,0.2631578947368421,"(0, 1, 14)",16.0,23.0,16.0
VGlut-F-500764,Gad1-F-500114,0.22959183673469388,"(14, 1, 11)",16.0,16.0,13.0
VGlut-F-500764,VGlut-F-400434,0.18464730290456433,"(0, 0, 11)",25.0,34.0,30.0
VGlut-F-500764,VGlut-F-700496,0.48695652173913045,"(19, 21, 19)",70.0,79.0,75.0
VGlut-F-500764,Gad1-F-000361,0.3340909090909091,"(0, 0, 22)",49.0,52.0,46.0
VGlut-F-500764,G0239-F-000009,0.15669515669515668,"(11, 6, 0)",9.0,6.0,40.0
VGlut-F-500764,VGlut-F-500343,0.32558139534883723,"(21, 10, 21)",38.0,31.0,29.0
VGlut-F-500764,Gad1-F-300276,0.382089552238806,"(0, 0, 18)",37.0,56.0,35.0
VGlut-F-500764,Gad1-F-100601,0.2581227436823105,"(0, 0, 20)",39.0,55.0,49.0
VGlut-F-500764,VGlut-F-700294,0.1774193548387097,"(12, 0, 9)",15.0,8.0,10.0
VGlut-F-500764,VGlut-F-500740,0.5284090909090909,"(19, 20, 21)",84.0,103.0,92.0
VGlut-F-500764,Gad1-F-700448,0.18807339449541285,"(16, 0, 12)",14.0,15.0,12.0
VGlut-F-500764,VGlut-F-600483,0.5774058577405857,"(18, 21, 20)",83.0,106.0,87.0
VGlut-F-500764,VGlut-F-700037,0.3595166163141994,"(22, 10, 19)",44.0,39.0,36.0
VGlut-F-500764,VGlut-F-800049,0.31543624161073824,"(25, 15, 12)",29.0,31.0,34.0
VGlut-F-500764,VGlut-F-700229,0.3506944444444444,"(21, 12, 19)",38.0,33.0,30.0
VGlut-F-500764,VGlut-F-500482,0.6270783847980997,"(18, 19, 19)",85.0,93.0,86.0
VGlut-F-500764,Gad1-F-200281,0.3178082191780822,"(0, 2, 20)",34.0,42.0,40.0
VGlut-F-500764,VGlut-F-700326,0.15270935960591134,"(14, 0, 9)",11.0,12.0,8.0
VGlut-F-500764,Gad1-F-500596,0.3407821229050279,"(0, 3, 20)",18.0,14.0,29.0
VGlut-F-500764,VGlut-F-600579,0.36507936507936506,"(23, 12, 21)",38.0,38.0,39.0
VGlut-F-500764,Gad1-F-100350,0.3508771929824561,"(0, 0, 15)",33.0,49.0,38.0
VGlut-F-500764,VGlut-F-100079,0.18385650224215247,"(16, 0, 12)",17.0,16.0,8.0
VGlut-F-500764,Gad1-F-400314,0.2890625,"(5, 0, 14)",22.0,22.0,30.0
VGlut-F-500764,Trh-F-500061,0.24242424242424243,"(3, 0, 14)",19.0,26.0,19.0
VGlut-F-500764,VGlut-F-700108,0.33783783783783783,"(24, 14, 12)",32.0,34.0,34.0
VGlut-F-500764,VGlut-F-800257,0.2651006711409396,"(4, 0, 15)",27.0,26.0,26.0
VGlut-F-500764,VGlut-F-900094,0.1826086956521739,"(16, 0, 12)",16.0,14.0,12.0
VGlut-F-500764,VGlut-F-700218,0.20333333333333334,"(5, 0, 14)",22.0,20.0,19.0
VGlut-F-500764,VGlut-F-200120,0.18410041841004185,"(10, 0, 12)",21.0,13.0,10.0
VGlut-F-500764,Gad1-F-700011,0.1896551724137931,"(16, 0, 10)",16.0,15.0,13.0
VGlut-F-500764,VGlut-F-500764,1.0,"(20, 20, 20)",126.0,174.0,160.0
VGlut-F-500764,VGlut-F-500800,0.19704433497536947,"(10, 0, 11)",18.0,13.0,9.0
VGlut-F-500764,Gad1-F-100497,0.27956989247311825,"(0, 0, 18)",40.0,50.0,40.0
VGlut-F-500764,VGlut-F-700046,0.3142857142857143,"(24, 10, 18)",35.0,23.0,30.0
VGlut-F-500764,Gad1-F-100061,0.24415584415584415,"(1, 0, 14)",28.0,35.0,31.0
VGlut-F-500764,VGlut-F-600626,0.5324427480916031,"(19, 20, 18)",83.0,107.0,89.0
VGlut-F-500764,VGlut-F-600684,0.14705882352941177,"(16, 0, 12)",15.0,8.0,7.0
VGlut-F-500764,VGlut-F-600511,0.15254237288135594,"(16, 0, 11)",15.0,15.0,15.0
VGlut-F-500764,VGlut-F-500809,0.17921146953405018,"(3, 0, 14)",14.0,17.0,19.0
VGlut-F-500764,G0239-F-000008,0.16304347826086957,"(11, 6, 0)",11.0,5.0,44.0
VGlut-F-500764,VGlut-F-700428,0.2217741935483871,"(5, 0, 13)",18.0,20.0,17.0
VGlut-F-500764,VGlut-F-700076,0.23529411764705882,"(5, 0, 13)",21.0,18.0,21.0
VGlut-F-500764,Gad1-F-400185,0.23045267489711935,"(11, 0, 8)",23.0,17.0,16.0
VGlut-F-500764,VGlut-F-600291,0.5294117647058824,"(20, 20, 18)",75.0,85.0,92.0
VGlut-F-500764,VGlut-F-700074,0.6264367816091954,"(14, 16, 16)",59.0,85.0,74.0
VGlut-F-500764,Gad1-F-700462,0.21212121212121213,"(9, 1, 8)",17.0,10.0,8.0
VGlut-F-500764,VGlut-F-400151,0.2297734627831715,"(0, 0, 15)",21.0,26.0,24.0
VGlut-F-500764,Trh-F-300080,0.20522388059701493,"(4, 1, 14)",17.0,19.0,19.0
VGlut-F-500764,VGlut-F-900032,0.6863270777479893,"(17, 18, 17)",77.0,93.0,86.0
VGlut-F-500764,Gad1-F-600031,0.215,"(12, 0, 8)",13.0,17.0,13.0
VGlut-F-500764,VGlut-F-500341,0.34824281150159747,"(21, 11, 20)",42.0,34.0,33.0
VGlut-F-500764,VGlut-F-500300,0.200836820083682,"(4, 0, 13)",17.0,15.0,16.0
VGlut-F-500764,VGlut-F-900136,0.5093555093555093,"(20, 22, 21)",64.0,94.0,87.0
VGlut-F-500764,Gad1-F-700488,0.268370607028754,"(0, 0, 18)",45.0,65.0,58.0
VGlut-F-500764,Gad1-F-500141,0.2875536480686695,"(0, 0, 20)",40.0,52.0,42.0
VGlut-F-500764,G0239-F-000012,0.15921787709497207,"(10, 6, 20)",6.0,9.0,42.0
VGlut-F-500764,VGlut-F-900080,0.4488517745302714,"(20, 18, 16)",69.0,68.0,78.0
VGlut-F-500764,G0239-F-000005,0.13736263736263737,"(11, 6, 6)",0.0,8.0,42.0
VGlut-F-500764,fru-F-500442,0.21645021645021645,"(7, 0, 13)",19.0,14.0,17.0
VGlut-F-500764,VGlut-F-400225,0.2082018927444795,"(1, 0, 14)",20.0,24.0,22.0
VGlut-F-500764,Gad1-F-900026,0.1523809523809524,"(16, 0, 13)",19.0,9.0,4.0
VGlut-F-500764,VGlut-F-900049,0.49184149184149184,"(16, 17, 15)",64.0,75.0,72.0
VGlut-F-500764,Gad1-F-400056,0.20408163265306123,"(9, 0, 5)",14.0,8.0,8.0
VGlut-F-500764,VGlut-F-500761,0.24892703862660945,"(1, 1, 14)",17.0,24.0,17.0
VGlut-F-500764,VGlut-F-700569,0.23106060606060605,"(6, 0, 13)",19.0,21.0,21.0
VGlut-F-500764,VGlut-F-700462,0.46771037181996084,"(18, 19, 14)",72.0,90.0,77.0
VGlut-F-500764,Gad1-F-500011,0.19402985074626866,"(18, 0, 14)",15.0,14.0,10.0
VGlut-F-500764,fru-F-700165,0.22924901185770752,"(0, 0, 12)",17.0,29.0,12.0
VGlut-F-500764,Gad1-F-200064,0.1956521739130435,"(0, 0, 10)",15.0,20.0,10.0
VGlut-F-500764,VGlut-F-600692,0.3162878787878788,"(22, 13, 14)",61.0,41.0,65.0
VGlut-F-500764,Gad1-F-000492,0.28888888888888886,"(0, 0, 17)",41.0,62.0,53.0
VGlut-F-500764,Gad1-F-400040,0.22033898305084745,"(18, 0, 14)",21.0,16.0,15.0
VGlut-F-500764,VGlut-F-600312,0.5958702064896755,"(13, 16, 14)",63.0,77.0,62.0
VGlut-F-500764,VGlut-F-600787,0.18695652173913044,"(6, 0, 12)",15.0,16.0,12.0
VGlut-F-500764,Trh-F-500220,0.2703862660944206,"(5, 0, 15)",23.0,20.0,20.0
VGlut-F-500764,VGlut-F-800022,0.5796460176991151,"(16, 17, 17)",78.0,91.0,93.0
VGlut-F-500764,VGlut-F-300636,0.20164609053497942,"(2, 0, 14)",12.0,18.0,19.0
VGlut-F-500764,Trh-F-500211,0.21631205673758866,"(0, 0, 14)",19.0,20.0,22.0
VGlut-F-500764,5HT1A-F-700012,0.4349593495934959,"(4, 1, 18)",33.0,44.0,30.0
VGlut-F-500764,VGlut-F-700004,0.4584139264990329,"(18, 19, 16)",70.0,78.0,89.0
VGlut-F-500764,VGlut-F-400764,0.15217391304347827,"(15, 0, 11)",16.0,9.0,10.0
VGlut-F-500764,Gad1-F-700616,0.18181818181818182,"(0, 1, 11)",13.0,19.0,12.0
VGlut-F-500764,VGlut-F-400506,0.17446808510638298,"(18, 0, 12)",19.0,11.0,11.0
VGlut-F-500764,Gad1-F-500838,0.22685185185185186,"(0, 1, 12)",19.0,17.0,13.0
VGlut-F-500764,VGlut-F-800276,0.2529182879377432,"(3, 0, 14)",21.0,20.0,24.0
VGlut-F-500764,VGlut-F-400263,0.2490974729241877,"(4, 0, 14)",24.0,21.0,24.0
VGlut-F-500764,VGlut-F-600669,0.20923076923076922,"(4, 0, 12)",23.0,23.0,22.0
VGlut-F-500764,VGlut-F-900131,0.5620437956204379,"(16, 17, 17)",67.0,83.0,81.0
VGlut-F-500764,VGlut-F-500777,0.3306930693069307,"(20, 15, 12)",50.0,52.0,65.0
VGlut-F-500764,VGlut-F-700349,0.634020618556701,"(16, 17, 16)",71.0,98.0,77.0
VGlut-F-500764,VGlut-F-500039,0.2924901185770751,"(4, 0, 12)",23.0,25.0,26.0
VGlut-F-500764,VGlut-F-700408,0.38571428571428573,"(21, 8, 16)",32.0,34.0,42.0
VGlut-F-500764,Gad1-F-000550,0.25327510917030566,"(0, 0, 11)",21.0,23.0,14.0
VGlut-F-500764,VGlut-F-800250,0.34844192634560905,"(24, 10, 20)",43.0,43.0,37.0
VGlut-F-500764,VGlut-F-500551,0.21951219512195122,"(2, 0, 14)",18.0,22.0,14.0
VGlut-F-500764,VGlut-F-200559,0.22950819672131148,"(6, 0, 13)",20.0,19.0,17.0
VGlut-F-500764,Gad1-F-000355,0.40559440559440557,"(3, 0, 18)",40.0,37.0,39.0
VGlut-F-500764,G0239-F-000010,0.1889763779527559,"(16, 5, 0)",21.0,13.0,14.0
VGlut-F-500764,Gad1-F-200461,0.308300395256917,"(0, 0, 17)",39.0,65.0,52.0
VGlut-F-500764,Gad1-F-200479,0.2531055900621118,"(0, 0, 19)",44.0,65.0,54.0
VGlut-F-500764,VGlut-F-900045,0.2766990291262136,"(7, 0, 13)",20.0,18.0,19.0
VGlut-F-500764,VGlut-F-700508,0.3628691983122363,"(15, 14, 11)",60.0,54.0,58.0
VGlut-F-500764,VGlut-F-400861,0.17857142857142858,"(16, 0, 11)",17.0,14.0,9.0
VGlut-F-500764,Gad1-F-800029,0.20642201834862386,"(16, 0, 11)",19.0,17.0,9.0
VGlut-F-500764,Gad1-F-600064,0.19393939393939394,"(12, 0, 7)",12.0,10.0,10.0
VGlut-F-500764,VGlut-F-500652,0.155,"(15, 0, 12)",13.0,9.0,9.0
VGlut-F-500764,VGlut-F-500787,0.23046875,"(4, 2, 14)",19.0,22.0,18.0
VGlut-F-500764,VGlut-F-700499,0.3249097472924188,"(21, 11, 22)",33.0,30.0,27.0
VGlut-F-500764,Gad1-F-500558,0.17535545023696683,"(15, 0, 12)",16.0,11.0,10.0
VGlut-F-500764,VGlut-F-700081,0.6846590909090909,"(16, 17, 18)",78.0,86.0,77.0
VGlut-F-500764,Gad1-F-600043,0.22988505747126436,"(16, 0, 12)",17.0,11.0,12.0
VGlut-F-500764,VGlut-F-800083,0.30952380952380953,"(26, 12, 22)",33.0,31.0,27.0
VGlut-F-500764,Gad1-F-400408,0.17647058823529413,"(16, 0, 12)",18.0,14.0,4.0
VGlut-F-500764,VGlut-F-500565,0.1813186813186813,"(9, 0, 10)",17.0,8.0,8.0
VGlut-F-500764,Gad1-F-900093,0.1476510067114094,"(0, 2, 15)",17.0,10.0,17.0
VGlut-F-500764,VGlut-F-700025,0.6190476190476191,"(15, 17, 18)",78.0,93.0,76.0
VGlut-F-500764,VGlut-F-500092,0.21686746987951808,"(5, 0, 13)",18.0,17.0,19.0
VGlut-F-500764,VGlut-F-900120,0.1751412429378531,"(2, 0, 10)",15.0,29.0,18.0
VGlut-F-500764,Gad1-F-400129,0.24022346368715083,"(0, 0, 9)",14.0,19.0,10.0
VGlut-F-500764,VGlut-F-200571,0.2222222222222222,"(2, 0, 14)",21.0,19.0,22.0
VGlut-F-500764,VGlut-F-000563,0.1939655172413793,"(1, 0, 11)",14.0,22.0,9.0
VGlut-F-500764,VGlut-F-700410,0.24066390041493776,"(3, 1, 13)",20.0,23.0,15.0
VGlut-F-500800,fru-F-600263,0.22085889570552147,"(10, 10, 10)",11.0,8.0,17.0
VGlut-F-500800,Trh-F-600066,0.19718309859154928,"(7, 8, 8)",11.0,7.0,10.0
VGlut-F-500800,VGlut-F-800158,0.30194319880418535,"(15, 15, 17)",51.0,78.0,73.0
VGlut-F-500800,G0239-F-000003,0.14883720930232558,"(10, 9, 14)",8.0,5.0,19.0
VGlut-F-500800,VGlut-F-700044,0.145985401459854,"(9, 10, 10)",5.0,8.0,7.0
VGlut-F-500800,VGlut-F-500869,0.19665271966527198,"(7, 16, 18)",20.0,16.0,11.0
VGlut-F-500800,VGlut-F-800045,0.2146341463414634,"(5, 13, 14)",17.0,12.0,15.0
VGlut-F-500800,Trh-F-600108,0.21333333333333335,"(10, 10, 10)",10.0,12.0,10.0
VGlut-F-500800,Gad1-F-400019,0.2523364485981308,"(15, 17, 15)",36.0,34.0,38.0
VGlut-F-500800,VGlut-F-600023,0.21341463414634146,"(8, 10, 10)",13.0,9.0,13.0
VGlut-F-500800,Trh-F-500199,0.22674418604651161,"(9, 10, 10)",12.0,15.0,12.0
VGlut-F-500800,G0239-F-000011,0.2793103448275862,"(2, 0, 13)",35.0,30.0,16.0
VGlut-F-500800,VGlut-F-500345,0.37037037037037035,"(11, 10, 12)",36.0,59.0,45.0
VGlut-F-500800,Gad1-F-300223,0.19838056680161945,"(12, 12, 12)",20.0,17.0,12.0
VGlut-F-500800,Trh-F-000032,0.1875,"(8, 10, 10)",9.0,8.0,10.0
VGlut-F-500800,VGlut-F-100195,0.36342592592592593,"(13, 14, 15)",48.0,59.0,50.0
VGlut-F-500800,VGlut-F-800199,0.25348189415041783,"(5, 23, 24)",36.0,35.0,20.0
VGlut-F-500800,Gad1-F-500029,0.4083769633507853,"(12, 11, 13)",46.0,61.0,49.0
VGlut-F-500800,Gad1-F-000394,0.2222222222222222,"(12, 12, 12)",22.0,22.0,14.0
VGlut-F-500800,G0239-F-000001,0.13636363636363635,"(7, 5, 12)",5.0,5.0,17.0
VGlut-F-500800,Gad1-F-400536,0.3475177304964539,"(14, 14, 15)",38.0,51.0,58.0
VGlut-F-500800,VGlut-F-500721,0.1791044776119403,"(9, 10, 10)",6.0,8.0,10.0
VGlut-F-500800,Gad1-F-400645,0.19428571428571428,"(13, 14, 14)",12.0,11.0,11.0
VGlut-F-500800,Gad1-F-600662,0.1946564885496183,"(12, 12, 12)",20.0,17.0,14.0
VGlut-F-500800,G0239-F-000006,0.27241379310344827,"(4, 0, 14)",33.0,27.0,19.0
VGlut-F-500800,VGlut-F-600316,0.23529411764705882,"(10, 9, 10)",9.0,6.0,13.0
VGlut-F-500800,VGlut-F-700493,0.3017241379310345,"(3, 9, 16)",31.0,25.0,14.0
VGlut-F-500800,VGlut-F-800260,0.25210084033613445,"(7, 15, 18)",26.0,18.0,16.0
VGlut-F-500800,5HT1A-F-300008,0.1984732824427481,"(12, 12, 12)",19.0,20.0,13.0
VGlut-F-500800,Gad1-F-200344,0.16906474820143885,"(12, 12, 12)",20.0,16.0,11.0
VGlut-F-500800,VGlut-F-600107,0.12781954887218044,"(9, 10, 10)",2.0,7.0,8.0
VGlut-F-500800,Gad1-F-500079,0.3107344632768362,"(11, 12, 12)",39.0,28.0,43.0
VGlut-F-500800,VGlut-F-700145,0.25748502994011974,"(6, 11, 18)",29.0,31.0,26.0
VGlut-F-500800,Gad1-F-800493,0.1952191235059761,"(12, 12, 12)",18.0,20.0,11.0
VGlut-F-500800,VGlut-F-500567,0.40253164556962023,"(13, 12, 12)",52.0,55.0,52.0
VGlut-F-500800,Gad1-F-600475,0.27530364372469635,"(13, 14, 14)",25.0,25.0,18.0
VGlut-F-500800,Trh-F-400014,0.0949367088607595,"(10, 10, 10)",2.0,11.0,2.0
VGlut-F-500800,Gad1-F-300249,0.11377245508982035,"(10, 10, 10)",6.0,6.0,7.0
VGlut-F-500800,VGlut-F-700036,0.24147727272727273,"(4, 18, 23)",32.0,34.0,19.0
VGlut-F-500800,VGlut-F-500410,0.2630208333333333,"(6, 24, 25)",42.0,27.0,32.0
VGlut-F-500800,VGlut-F-500371,0.19909502262443438,"(4, 15, 16)",21.0,10.0,13.0
VGlut-F-500800,VGlut-F-600450,0.16176470588235295,"(9, 10, 10)",3.0,5.0,14.0
VGlut-F-500800,Trh-F-500004,0.21518987341772153,"(10, 10, 10)",10.0,12.0,12.0
VGlut-F-500800,VGlut-F-600681,0.23626373626373626,"(4, 19, 23)",34.0,34.0,18.0
VGlut-F-500800,Gad1-F-700276,0.2937853107344633,"(13, 14, 14)",21.0,20.0,11.0
VGlut-F-500800,Trh-F-600007,0.18823529411764706,"(10, 10, 10)",11.0,10.0,11.0
VGlut-F-500800,Trh-F-700013,0.3771551724137931,"(15, 14, 16)",49.0,65.0,61.0
VGlut-F-500800,VGlut-F-700029,0.23848238482384823,"(4, 18, 24)",35.0,36.0,17.0
VGlut-F-500800,VGlut-F-800041,0.2139917695473251,"(7, 13, 18)",21.0,14.0,17.0
VGlut-F-500800,VGlut-F-600169,0.3057553956834532,"(4, 13, 18)",30.0,29.0,26.0
VGlut-F-500800,Gad1-F-800638,0.20074349442379183,"(12, 12, 12)",20.0,21.0,13.0
VGlut-F-500800,VGlut-F-400497,0.3856041131105398,"(12, 12, 11)",44.0,55.0,51.0
VGlut-F-500800,Gad1-F-500568,0.24203821656050956,"(9, 10, 10)",15.0,11.0,12.0
VGlut-F-500800,VGlut-F-800128,0.17647058823529413,"(12, 12, 12)",12.0,8.0,7.0
VGlut-F-500800,Gad1-F-800021,0.33248730964467005,"(14, 13, 15)",33.0,46.0,52.0
VGlut-F-500800,Gad1-F-500697,0.16236162361623616,"(12, 12, 12)",16.0,18.0,10.0
VGlut-F-500800,Trh-F-900031,0.2152777777777778,"(8, 10, 10)",11.0,9.0,11.0
VGlut-F-500800,VGlut-F-700442,0.33579335793357934,"(2, 12, 18)",32.0,34.0,25.0
VGlut-F-500800,VGlut-F-700321,0.20833333333333334,"(10, 10, 10)",8.0,10.0,12.0
VGlut-F-500800,VGlut-F-500425,0.27445652173913043,"(6, 19, 25)",38.0,39.0,24.0
VGlut-F-500800,VGlut-F-500789,0.22746781115879827,"(7, 14, 18)",20.0,17.0,16.0
VGlut-F-500800,VGlut-F-200334,0.39076923076923076,"(10, 9, 11)",37.0,50.0,40.0
VGlut-F-500800,VGlut-F-700589,0.228310502283105,"(6, 14, 16)",24.0,10.0,16.0
VGlut-F-500800,Trh-F-400000,0.15337423312883436,"(9, 10, 10)",8.0,10.0,7.0
VGlut-F-500800,VGlut-F-800240,0.2513089005235602,"(5, 21, 26)",45.0,31.0,20.0
VGlut-F-500800,VGlut-F-800154,0.2506527415143603,"(5, 21, 25)",40.0,36.0,20.0
VGlut-F-500800,VGlut-F-100376,0.25,"(10, 10, 10)",11.0,8.0,15.0
VGlut-F-500800,Gad1-F-500008,0.2822384428223844,"(13, 12, 15)",35.0,48.0,33.0
VGlut-F-500800,VGlut-F-500803,0.3155737704918033,"(2, 9, 16)",34.0,28.0,15.0
VGlut-F-500800,Cha-F-200058,0.17964071856287425,"(12, 12, 12)",10.0,11.0,9.0
VGlut-F-500800,VGlut-F-800137,0.19747899159663865,"(6, 17, 18)",18.0,14.0,15.0
VGlut-F-500800,VGlut-F-700339,0.23821989528795812,"(5, 20, 25)",42.0,32.0,17.0
VGlut-F-500800,VGlut-F-100370,0.17763157894736842,"(10, 10, 10)",7.0,8.0,12.0
VGlut-F-500800,Trh-F-600072,0.23178807947019867,"(8, 10, 10)",15.0,10.0,10.0
VGlut-F-500800,VGlut-F-600602,0.21518987341772153,"(3, 14, 16)",22.0,12.0,17.0
VGlut-F-500800,VGlut-F-600192,0.2526690391459075,"(7, 13, 18)",25.0,22.0,24.0
VGlut-F-500800,VGlut-F-600785,0.22330097087378642,"(6, 13, 16)",18.0,14.0,14.0
VGlut-F-500800,VGlut-F-600553,0.21311475409836064,"(8, 10, 9)",11.0,7.0,8.0
VGlut-F-500800,Gad1-F-900485,0.1858108108108108,"(12, 12, 12)",20.0,23.0,12.0
VGlut-F-500800,VGlut-F-200586,0.3074866310160428,"(11, 14, 14)",40.0,34.0,41.0
VGlut-F-500800,VGlut-F-700571,0.22527472527472528,"(5, 15, 24)",31.0,32.0,19.0
VGlut-F-500800,Trh-F-700021,0.17142857142857143,"(8, 10, 10)",9.0,8.0,7.0
VGlut-F-500800,VGlut-F-300627,0.16568047337278108,"(9, 10, 10)",10.0,10.0,8.0
VGlut-F-500800,Gad1-F-700439,0.3485838779956427,"(15, 14, 18)",50.0,47.0,63.0
VGlut-F-500800,Gad1-F-400824,0.24347826086956523,"(12, 12, 12)",23.0,19.0,14.0
VGlut-F-500800,VGlut-F-700199,0.2894736842105263,"(5, 22, 25)",45.0,35.0,30.0
VGlut-F-500800,VGlut-F-200574,0.14893617021276595,"(9, 10, 10)",4.0,8.0,9.0
VGlut-F-500800,VGlut-F-700574,0.3046594982078853,"(3, 9, 18)",31.0,35.0,19.0
VGlut-F-500800,VGlut-F-800086,0.2719298245614035,"(5, 22, 23)",35.0,25.0,33.0
VGlut-F-500800,VGlut-F-500416,0.21866666666666668,"(4, 20, 24)",33.0,26.0,23.0
VGlut-F-500800,Gad1-F-300563,0.22758620689655173,"(9, 10, 10)",12.0,10.0,11.0
VGlut-F-500800,fru-F-800076,0.07246376811594203,"(4, 10, 10)",2.0,2.0,6.0
VGlut-F-500800,VGlut-F-400167,0.18072289156626506,"(10, 10, 10)",7.0,13.0,10.0
VGlut-F-500800,VGlut-F-300655,0.3693304535637149,"(16, 17, 16)",68.0,52.0,51.0
VGlut-F-500800,Gad1-F-500358,0.21403508771929824,"(12, 12, 12)",22.0,25.0,14.0
VGlut-F-500800,Gad1-F-900562,0.2914691943127962,"(15, 14, 16)",31.0,43.0,49.0
VGlut-F-500800,Gad1-F-300137,0.26066350710900477,"(12, 14, 14)",27.0,17.0,11.0
VGlut-F-500800,VGlut-F-700102,0.24050632911392406,"(6, 14, 16)",24.0,11.0,22.0
VGlut-F-500800,VGlut-F-800085,0.2601626016260163,"(4, 15, 25)",35.0,43.0,18.0
VGlut-F-500800,Gad1-F-000185,0.09090909090909091,"(4, 10, 10)",3.0,3.0,6.0
VGlut-F-500800,Gad1-F-400037,0.29429429429429427,"(12, 12, 12)",34.0,31.0,33.0
VGlut-F-500800,VGlut-F-600706,0.3261802575107296,"(3, 9, 16)",33.0,29.0,14.0
VGlut-F-500800,Gad1-F-000619,0.27941176470588236,"(10, 9, 10)",13.0,10.0,15.0
VGlut-F-500800,Gad1-F-800183,0.14545454545454545,"(12, 12, 12)",9.0,8.0,7.0
VGlut-F-500800,Gad1-F-600684,0.10967741935483871,"(11, 12, 12)",4.0,7.0,6.0
VGlut-F-500800,VGlut-F-200218,0.2793522267206478,"(16, 14, 15)",49.0,50.0,39.0
VGlut-F-500800,Trh-F-600092,0.1794871794871795,"(9, 10, 10)",9.0,8.0,11.0
VGlut-F-500800,VGlut-F-500632,0.24175824175824176,"(5, 20, 25)",36.0,34.0,18.0
VGlut-F-500800,Gad1-F-400339,0.23255813953488372,"(9, 10, 10)",17.0,12.0,11.0
VGlut-F-500800,VGlut-F-600180,0.2777777777777778,"(6, 21, 24)",43.0,36.0,21.0
VGlut-F-500800,fru-F-400547,0.2535211267605634,"(8, 10, 10)",11.0,9.0,16.0
VGlut-F-500800,Gad1-F-500010,0.35456475583864117,"(17, 17, 17)",54.0,67.0,46.0
VGlut-F-500800,fru-F-500420,0.07692307692307693,"(4, 10, 10)",2.0,2.0,6.0
VGlut-F-500800,VGlut-F-700551,0.22123893805309736,"(6, 15, 16)",19.0,16.0,15.0
VGlut-F-500800,VGlut-F-600796,0.23605150214592274,"(7, 15, 18)",24.0,17.0,14.0
