em_id,cph_p100,cph_p99,cph_p95,cph_p90
5813059915,0.008048278321320355,0.008477598742482639,0.008806492445248285,0.009289101856679012
5813060068,0.010127737579501767,0.01195884753081801,0.01817060354084436,0.020309319818584085
5813060787,0.0036108521024408036,0.0036614174046070546,0.0036474298927142482,0.004332931776950094
5813061218,0.0022514461959329502,0.002303091777163708,0.0024202653987285983,0.002595314843319364
5813062858,0.009835015201739409,0.010195521947477122,0.011738329581753358,0.012415514089138222
5813062871,0.004026674275202526,0.004613988909263157,0.0059368558151109115,0.006921643134120152
5813063093,0.0023022145124021987,0.002312833891829567,0.0024945383654781422,0.0028849823657260904
5813064410,0.004668907636177025,0.004939295268384092,0.0053122958970348135,0.005795593954873841
5813065004,0.0030315614013732314,0.003438095503893682,0.005617208075629912,0.006436797116229551
5813068669,0.02493467952845267,0.026905469533250584,0.034741164559051047,0.041411998834481344
5813068707,0.004423879550541421,0.004512415526623786,0.0050381894571652945,0.005459748477639124
5813068729,0.006990372026221499,0.008269207728850389,0.014607958901679928,0.023976526369986848
5813068748,0.0027920656533020225,0.002883117217911138,0.002968224120283483,0.0031207586426523215
5813069085,0.02512749051132655,0.02572705116314521,0.027027062729000198,0.02783652539722776
5813069496,0.004294075047826861,0.005731232389469127,0.007225827558392033,0.009828250081892977
5813069630,0.004274757029790779,0.005140620197539405,0.00622945928201716,0.007359903743906989
5813070613,0.006401242818114176,0.006983870299602027,0.008672067837485326,0.009876378938965822
5813071348,0.005191873317895384,0.005625224940782019,0.007327283311240085,0.008411229616879446
5813077405,0.009028168245890002,0.01193074965639276,0.020158533762158187,0.02077389349265368
5813078542,0.02277189304234024,0.0229582752925277,0.025977671099931415,0.028209382178401264
5813078595,0.0016918190004831224,0.0017065833232529795,0.0017304820895327837,0.002036760168836612
5813082239,0.010090759980244196,0.011813209196711184,0.01441168519285951,0.015367056336801166
5813082723,0.007408354726246726,0.008450421823299812,0.009032570424084108,0.009464047511421268
5813083780,0.007949119261035054,0.008130471202661466,0.00944179617030966,0.009996979741418423
5813087817,0.006253136152434632,0.0061899964260360004,0.00603562763889228,0.006477885495797278
5813089803,0.008403531980880948,0.008540694401438344,0.009265443210802176,0.009622032081068783
5813098368,0.017826963520187467,0.020113342483900763,0.024643798051366496,0.02815645984318887
5813126031,0.005303548959485638,0.005443319450919264,0.005830621146973421,0.005750687641876097
5813132949,0.01668287008985915,0.017324605635992828,0.0180150355529372,0.018599242345062994
581746661,0.00224825744182703,0.0022748437509655336,0.002352180032763899,0.002542559145287737
5901196806,0.007314563958949266,0.007803143057256539,0.010189316441693899,0.0115237365937356
5901197108,0.0027361326485601115,0.00296411009964086,0.00396807648864328,0.005219533848008043
5901203505,0.006176114837931071,0.006179100221280752,0.006041387520530992,0.006566511959977461
5901203987,0.01413668586654917,0.014384790403324221,0.021482361962290978,0.023176519156989366
602368546,0.005395955842818437,0.005421410936133875,0.00817392703993834,0.009392430407283861
604289581,0.014031977636292166,0.015041797817479628,0.021016434670160178,0.021859586019502067
604864392,0.0066912735414337765,0.007153813100527839,0.008582772083420594,0.009097026276491496
608922563,0.005874394122393286,0.0071025195075731535,0.007345016277496183,0.008034371405940259
609548390,0.004297835453050502,0.00700712139849104,0.007555676596323136,0.008693178607092313
609587511,0.0035320939398441253,0.0036499218480570113,0.0049639828921985716,0.006725940371155391
610274029,0.005460753350887597,0.005719909130019614,0.007588809169649498,0.014417601074085112
610274046,0.004926812899851012,0.005126626637756461,0.0058467140196043505,0.0066671409043520926
611629428,0.008006511693973598,0.012304816951756205,0.015517968736434682,0.02053534395761638
611693656,0.0019331853265277808,0.0021022529077336684,0.0024357289697341366,0.0024510128746098926
612414168,0.0060053098353832985,0.006034539586887514,0.0071246228008877135,0.008489605138348455
613079053,0.012688260317417602,0.012685226826783648,0.01472923436896129,0.015954964107256695
613719036,0.011593788177952577,0.012494384280342115,0.017663162901987644,0.019644003103320738
614081151,0.005576616909838662,0.005623441503822187,0.006064987040620532,0.006234548786505077
634379734,0.0012663331058843314,0.0012421286103881679,0.0012111997673757797,0.001174406863606465
636667489,0.002061338866203759,0.0021145804485338884,0.0022056804181478707,0.003085516195707316
636789034,0.0015931702388634133,0.0016505145929796453,0.002037663720835013,0.00225785986956933
640194409,0.001845152706336927,0.002257600581134558,0.0029345988758837983,0.0034311648498196747
640539567,0.006502332846378462,0.0094959874149359,0.011297923270624252,0.012128878681379629
642664141,0.003895207520534397,0.004010093635283377,0.0052591671799874715,0.007989469535182881
642694410,0.002235202477809952,0.002295075550110845,0.0023495869294074432,0.002444086186415291
643830129,0.008309623508832822,0.008341768944713257,0.0087693906436397,0.008650767253011721
644417074,0.00857334462295204,0.008503342067621298,0.008698781468141943,0.009112920185383233
667266529,0.0024372996327492965,0.0026065558069597807,0.0026904222080532795,0.002659084585899467
669325882,0.003973458920244895,0.0040174372085624065,0.004262795985851681,0.0044503161749410835
671233447,0.00241885963280175,0.0027089084494134256,0.004224945888820394,0.004983000192176657
672006007,0.008409082820303497,0.008554738308438375,0.012937328475326582,0.015087199926217269
672283773,0.01347826618415872,0.013670168874145551,0.014865777441161685,0.015859527743844273
673085197,0.011731038436293795,0.013343539685252741,0.015861732439430672,0.017068916765653325
673509195,0.039639519214472466,0.04385172534774047,0.06376481196623326,0.11237753738713274
673518025,0.00348637112034939,0.005718211428123252,0.006544382538327986,0.007470146121906006
673746277,0.006241966606623258,0.007196759455041032,0.008645949800209485,0.009628173473559374
673776769,0.006237272999522192,0.006746630869181099,0.009696151377839718,0.01303009351627362
674807824,0.006565941178858479,0.007441365375334626,0.00901431690530602,0.009775871892521007
675767414,0.004526310422684775,0.004741954210760799,0.007375575820720586,0.009216076064068345
676573560,0.008226211247095721,0.008645043177967377,0.009834279438229263,0.01104752794505613
693927941,0.0014384874005926196,0.0014565561860640324,0.0015631510088514608,0.0016407200836046482
696850811,0.002157032337995835,0.00219723862023111,0.002344932141756845,0.0025839794961801336
698569644,0.0027024863872594134,0.002736643565697986,0.0029786126060805333,0.003909446406277061
700486220,0.005614192117510765,0.005697769859627752,0.006719755350447624,0.007293371091653987
701201945,0.012144252281722818,0.01287039417727027,0.01659953447827491,0.01805815763575453
702389193,0.0023422687984393778,0.0024548909486561492,0.0028025421220350772,0.0035437982548784126
704699661,0.0013318271962394989,0.001353713136771722,0.0014351460056033758,0.0015227193197590316
705795727,0.0023573979419701818,0.0024489752676224185,0.0024858908379591206,0.0034730930726069166
707539688,0.0047139484118605786,0.00496691111684148,0.0050430663287909325,0.0052034255431132725
727652372,0.0018572479422139917,0.0018438816517895027,0.0019971126612956447,0.002144512001712396
735941254,0.002024029217128651,0.0020703579064512744,0.002305401298244558,0.002456506096708224
736174181,0.005505924152135423,0.005556442521111697,0.006220515566367973,0.008830614019441428
736860990,0.004208763438764639,0.004324212857249316,0.004687464572694599,0.005085278300412633
737832306,0.009684244613417159,0.009669116860394317,0.009558055627060635,0.010679696991145746
760686202,0.004838800002331183,0.004837714493725677,0.004945068882458194,0.005013614161918063
764377593,0.002298562323999044,0.0029876934433600384,0.004323542844871295,0.0046962987774415935
768555687,0.010461810283457872,0.010470341526455016,0.018564306906889906,0.02027722976698393
792326206,0.012064018474330106,0.012374864825282892,0.013587724830722537,0.01458111138121732
792692885,0.004682831353098448,0.005861176104117001,0.007324513711712295,0.008552736268605345
797442049,0.0072627900877114725,0.007678418265640523,0.008167654511667075,0.009085081621549668
799586652,0.013204267730383874,0.018035997943963992,0.01903106502170728,0.021316809012057347
823058891,0.00413443110897395,0.004252028637058734,0.004312455305648462,0.004570826644804255
828455033,0.0020064582101751707,0.002286152930900822,0.004260363507021282,0.004953039558486243
829261936,0.005675360703950419,0.005636891527902921,0.00538632629008579,0.005227683825037377
829598814,0.01985942629844131,0.024163976579983513,0.031544513804859314,0.03343936046362835
832016427,0.0027629662810920667,0.0031110824414226153,0.005170588339563981,0.006141318435415057
832357089,0.007666393261437714,0.008151389897584826,0.010091313912956708,0.011350831299709162
857793013,0.01114697409165293,0.012697128694054765,0.01317542114901579,0.014001293325857651
859265651,0.01956167358645066,0.025444704435147306,0.03133304915949403,0.03727972798923051
859507274,0.003993182174959447,0.004784553582564195,0.007760989735504613,0.009730687095253251
859839499,0.0152641620201028,0.01739595674622691,0.021113060320771572,0.03331846097303615
860983686,0.007709191480587092,0.007730283491626145,0.008069486764115277,0.008542306660057857
862671913,0.010422327553475875,0.011112745123781378,0.014967590011578071,0.01730033076715773
862705904,0.006738230959816798,0.006711169631676241,0.006511385090775447,0.010790633998702283
884916323,0.0014432072433426802,0.001525731181835988,0.002031776946600799,0.0023441591282626463
885168486,0.01325118378410611,0.014678535779155814,0.025598903774206302,0.03189135652199779
891663788,0.0052528707941026905,0.00522354499794193,0.005421247022743555,0.00659936963148087
894551935,0.002327006728675107,0.002398165033695826,0.002895744213934375,0.003975178589025201
914778159,0.003488634592292285,0.0035601603945812597,0.004389197512566513,0.004607555625723507
915481348,0.0071817653659949614,0.0072622964147143155,0.008845080236264732,0.012972755174103014
915610561,0.00502306079652736,0.005680707639010202,0.006137971579986255,0.006919338072631034
919763043,0.010368771503664359,0.011769648219782214,0.012329739968289106,0.012422800684423755
922069357,0.002022441430377242,0.002163229426073747,0.003232410502756292,0.0035039538787415875
922354084,0.013718421577266209,0.014680360767367248,0.024864649328775947,0.029600325096640026
922810839,0.006679029356522152,0.006741128072089485,0.0072618459800896495,0.007557490511175972
925241334,0.0035378348955123332,0.0035658375032803953,0.003630356285444797,0.004621990751927954
944720631,0.0024470660258860384,0.0025809387153434516,0.0040347495470047885,0.005210128999038627
945058110,0.003093502511803618,0.003395705343129061,0.004587274968751921,0.007880892086167338
946308203,0.00877908026703519,0.0087151377336957,0.009955694631253224,0.010843444209030396
946641153,0.005902079472056462,0.005883584003773262,0.007740763365231589,0.009501799955395593
946645313,0.006235734713370038,0.006149808036387498,0.00650455170219951,0.0070556673267000705
946990515,0.006789534934539515,0.006756158465006429,0.006680930432289607,0.0066035254655609395
947573616,0.011024822678820436,0.011309249079819094,0.013556030190105843,0.016564005734698233
948035783,0.00821829414254551,0.008279434557618417,0.013038311518936328,0.014059017833705481
950880008,0.016690566624452362,0.01793848570898492,0.022045328497166693,0.027336651246505528
951234513,0.005951894947664361,0.010298103948323749,0.013534573661086506,0.01680239301575035
951916894,0.003413555149296937,0.003578691429983249,0.006024793047410389,0.006651324400235246
953410147,0.008687704679865288,0.008664213068948429,0.012107017598931468,0.014546503324155958
953414780,0.0056183269388605525,0.008608007640263449,0.009906003242571595,0.01103065700274695
955464899,0.004348187436401282,0.004307487656607572,0.004266136949047396,0.004458812418380932
956138930,0.006873025467612278,0.006889158854486706,0.007035579713749127,0.011019096641261715
957506896,0.002495096673827697,0.0027989800875558362,0.004649452811916604,0.004945759478683898
975197713,0.001386481860119871,0.0013957452625481541,0.001385108344682407,0.0014213824359277818
977338882,0.004620947441081388,0.005245348268652198,0.0056185284131281005,0.005954001660562088
977339122,0.004769924852457011,0.004838569028283951,0.008738577953261072,0.009869742978865885
977343309,0.008886482049626714,0.010112059063149744,0.010436568469865197,0.012404074370242619
978177557,0.0027398215460963026,0.0028503662191655824,0.0032973910572252864,0.004605913302802467
979627466,0.005302481951893624,0.005304267503159795,0.006388540422980887,0.008786046418325054
981000564,0.00383772532403293,0.0047065590890360935,0.00529626413203897,0.005687325488491021
981362334,0.0029883793967243064,0.003162086206625913,0.004210022743718242,0.00468001529506843
983759126,0.004856241481173758,0.004796096156194336,0.004715506377246094,0.0046385792018953575
986828383,0.0068250225452062075,0.00675289516130135,0.0068971431447124925,0.009894119375134595
988567837,0.0050107725284552025,0.005996065571306782,0.007268174466772646,0.007489930752293045
